customerID,tenure,tenure_band,MonthlyCharges,monthly_charge_band,TotalCharges,Contract,contract_risk_band,service_count,has_fiber,is_month_to_month,estimated_annual_revenue,revenue_at_risk,churn_flag
3400-ESFUW,55,49+ Months,57.55,Medium,3046.4,Two year,Low Risk,3,0,0,690.5999999999999,690.5999999999999,1
5868-YTYKS,1,0-12 Months,20.25,Low,20.25,Month-to-month,High Risk,0,0,1,243.0,0.0,0
3525-DVKFN,17,13-24 Months,19.4,Low,358.05,Two year,Low Risk,0,0,0,232.79999999999998,0.0,0
1482-OXZSY,30,25-48 Months,100.4,Very High,2936.25,Month-to-month,High Risk,4,1,1,1204.8000000000002,0.0,0
0377-JBKKT,22,13-24 Months,57.95,Medium,1271.8,Month-to-month,High Risk,3,0,1,695.4000000000001,0.0,0
5778-BVOFB,9,0-12 Months,59.5,Medium,530.05,Month-to-month,High Risk,2,0,1,714.0,0.0,0
3373-YZZYM,1,0-12 Months,19.2,Low,19.2,Month-to-month,High Risk,0,0,1,230.39999999999998,0.0,0
2057-ZBLPD,21,13-24 Months,86.5,High,1808.7,Month-to-month,High Risk,2,1,1,1038.0,1038.0,1
0228-MAUWC,19,13-24 Months,59.55,Medium,1144.6,Month-to-month,High Risk,3,0,1,714.5999999999999,0.0,0
5502-RLUYV,69,49+ Months,103.95,Very High,7446.9,Month-to-month,High Risk,5,1,1,1247.4,1247.4,1
0023-HGHWL,1,0-12 Months,25.1,Low,25.1,Month-to-month,High Risk,0,0,1,301.20000000000005,301.20000000000005,1
7663-YJHSN,72,49+ Months,103.95,Very High,7556.9,Two year,Low Risk,6,1,0,1247.4,0.0,0
4915-BFSXL,70,49+ Months,68.95,Medium,4858.7,Two year,Low Risk,4,0,0,827.4000000000001,0.0,0
3086-RUCRN,66,49+ Months,103.1,Very High,6595.0,Month-to-month,High Risk,6,1,1,1237.1999999999998,0.0,0
5215-LNLDJ,7,0-12 Months,24.7,Low,149.05,Month-to-month,High Risk,0,0,1,296.4,0.0,0
7576-JMYWV,46,25-48 Months,110.2,Very High,4972.1,Month-to-month,High Risk,6,1,1,1322.4,0.0,0
9039-RBEEE,39,25-48 Months,48.95,Medium,1880.85,Month-to-month,High Risk,4,0,1,587.4000000000001,587.4000000000001,1
0257-KXZGU,32,25-48 Months,62.45,Medium,2045.55,Month-to-month,High Risk,3,0,1,749.4000000000001,0.0,0
1307-ATKGB,24,13-24 Months,89.55,High,2187.15,Month-to-month,High Risk,3,1,1,1074.6,0.0,0
8417-FMLZI,6,0-12 Months,83.55,High,477.55,Month-to-month,High Risk,2,1,1,1002.5999999999999,1002.5999999999999,1
3714-XPXBW,37,25-48 Months,78.9,High,2976.95,Month-to-month,High Risk,6,0,1,946.8000000000001,0.0,0
1850-AKQEP,8,0-12 Months,20.35,Low,178.7,Month-to-month,High Risk,0,0,1,244.20000000000002,0.0,0
2824-DXNKN,72,49+ Months,71.45,High,5025.85,Two year,Low Risk,4,0,0,857.4000000000001,0.0,0
5227-JSCFE,71,49+ Months,46.35,Medium,3353.4,Two year,Low Risk,4,0,0,556.2,0.0,0
0848-ZGQIJ,16,13-24 Months,94.65,High,1461.15,Month-to-month,High Risk,3,1,1,1135.8000000000002,0.0,0
3621-CHYVB,57,49+ Months,49.9,Medium,2782.4,Month-to-month,High Risk,4,0,1,598.8,0.0,0
8042-RNLKO,66,49+ Months,25.45,Low,1699.15,One year,Moderate Risk,1,0,0,305.4,0.0,0
1792-UXAFY,17,13-24 Months,89.15,High,1496.9,Month-to-month,High Risk,3,1,1,1069.8000000000002,1069.8000000000002,1
5372-FBKBN,21,13-24 Months,20.75,Low,452.2,Month-to-month,High Risk,0,0,1,249.0,0.0,0
0420-TXVSG,66,49+ Months,66.1,Medium,4428.45,Two year,Low Risk,4,0,0,793.1999999999999,0.0,0
6217-TOWGS,17,13-24 Months,75.4,High,1322.55,Month-to-month,High Risk,4,0,1,904.8000000000001,0.0,0
0515-YPMCW,1,0-12 Months,70.45,High,70.45,Month-to-month,High Risk,0,1,1,845.4000000000001,845.4000000000001,1
0378-XSZPU,58,49+ Months,60.3,Medium,3563.8,One year,Moderate Risk,3,0,0,723.5999999999999,723.5999999999999,1
1045-LTCYT,8,0-12 Months,21.05,Low,139.75,Month-to-month,High Risk,0,0,1,252.60000000000002,0.0,0
1544-JJMYL,27,25-48 Months,69.35,Medium,1927.3,One year,Moderate Risk,4,0,0,832.1999999999999,0.0,0
4636-JGAAI,34,25-48 Months,88.85,High,3000.25,Month-to-month,High Risk,3,1,1,1066.1999999999998,0.0,0
6874-SGLHU,30,25-48 Months,97.0,High,3021.3,One year,Moderate Risk,3,1,0,1164.0,0.0,0
5951-AOFIH,33,25-48 Months,66.4,Medium,2245.4,Month-to-month,High Risk,3,0,1,796.8000000000001,0.0,0
4729-XKASR,1,0-12 Months,24.75,Low,24.75,Month-to-month,High Risk,0,0,1,297.0,297.0,1
3059-NGMXB,14,13-24 Months,69.2,Medium,944.65,Month-to-month,High Risk,4,0,1,830.4000000000001,0.0,0
8652-YHIYU,16,13-24 Months,79.5,High,1264.2,One year,Moderate Risk,2,1,0,954.0,0.0,0
5278-PNYOX,49,49+ Months,100.65,Very High,4917.75,Two year,Low Risk,4,1,0,1207.8000000000002,0.0,0
5449-FIBXJ,19,13-24 Months,103.3,Very High,2012.7,Month-to-month,High Risk,5,1,1,1239.6,1239.6,1
3486-HOOGQ,70,49+ Months,79.7,High,5743.3,Two year,Low Risk,6,0,0,956.4000000000001,0.0,0
5061-PBXFW,32,25-48 Months,61.4,Medium,1864.65,Month-to-month,High Risk,3,0,1,736.8,0.0,0
8630-FJLIB,18,13-24 Months,69.8,Medium,1221.65,Month-to-month,High Risk,0,1,1,837.5999999999999,0.0,0
3891-NLXJB,37,25-48 Months,40.55,Medium,1390.85,Two year,Low Risk,3,0,0,486.59999999999997,0.0,0
4749-OJKQU,4,0-12 Months,75.65,High,302.35,Month-to-month,High Risk,1,1,1,907.8000000000001,0.0,0
0577-WHMEV,16,13-24 Months,90.7,High,1374.9,Month-to-month,High Risk,4,1,1,1088.4,0.0,0
5453-AXEPF,17,13-24 Months,80.5,High,1336.9,Month-to-month,High Risk,2,1,1,966.0,0.0,0
3639-XJHKQ,19,13-24 Months,60.6,Medium,1297.8,Month-to-month,High Risk,3,0,1,727.2,0.0,0
3716-LRGXK,60,49+ Months,101.15,Very High,6067.4,Two year,Low Risk,4,1,0,1213.8000000000002,0.0,0
2263-SFSQZ,51,49+ Months,24.95,Low,1222.25,Two year,Low Risk,1,0,0,299.4,0.0,0
9950-MTGYX,28,25-48 Months,20.3,Low,487.95,Two year,Low Risk,0,0,0,243.60000000000002,0.0,0
3397-AVTKU,43,25-48 Months,60.0,Medium,2548.55,Two year,Low Risk,2,0,0,720.0,0.0,0
4825-FUREZ,42,25-48 Months,20.25,Low,835.5,Two year,Low Risk,0,0,0,243.0,0.0,0
9837-BMCLM,3,0-12 Months,78.5,High,242.05,Month-to-month,High Risk,1,1,1,942.0,942.0,1
2672-OJQZP,1,0-12 Months,44.75,Medium,44.75,Month-to-month,High Risk,0,0,1,537.0,0.0,0
0137-UDEUO,3,0-12 Months,19.85,Low,63.75,Month-to-month,High Risk,0,0,1,238.20000000000002,238.20000000000002,1
3134-DSHVC,63,49+ Months,98.0,High,6218.45,Two year,Low Risk,5,1,0,1176.0,0.0,0
6161-UUUTA,3,0-12 Months,79.9,High,260.9,Month-to-month,High Risk,1,1,1,958.8000000000001,958.8000000000001,1
7821-DPRQE,68,49+ Months,107.7,Very High,7320.9,Month-to-month,High Risk,6,1,1,1292.4,0.0,0
6543-XRMYR,30,25-48 Months,99.7,High,2967.35,Month-to-month,High Risk,4,1,1,1196.4,1196.4,1
2001-EWBQU,60,49+ Months,104.7,Very High,6333.8,Two year,Low Risk,5,1,0,1256.4,0.0,0
4925-LMHOK,15,13-24 Months,58.6,Medium,939.7,Month-to-month,High Risk,3,0,1,703.2,703.2,1
1608-GMEWB,45,25-48 Months,93.9,High,4200.25,Month-to-month,High Risk,3,1,1,1126.8000000000002,0.0,0
6695-AMZUF,70,49+ Months,86.45,High,5950.2,Two year,Low Risk,6,0,0,1037.4,0.0,0
1455-UGQVH,10,0-12 Months,98.5,High,1037.75,Month-to-month,High Risk,4,1,1,1182.0,1182.0,1
8410-BGQXN,4,0-12 Months,19.4,Low,93.4,Month-to-month,High Risk,0,0,1,232.79999999999998,0.0,0
8280-MQRQN,1,0-12 Months,50.45,Medium,50.45,Month-to-month,High Risk,1,0,1,605.4000000000001,605.4000000000001,1
1619-YWUBB,68,49+ Months,24.95,Low,1614.9,Two year,Low Risk,1,0,0,299.4,0.0,0
7611-YKYTC,22,13-24 Months,75.0,High,1573.95,Month-to-month,High Risk,1,1,1,900.0,0.0,0
2037-SGXHH,38,25-48 Months,94.65,High,3624.3,Month-to-month,High Risk,4,1,1,1135.8000000000002,1135.8000000000002,1
3178-FESZO,1,0-12 Months,100.25,Very High,100.25,Month-to-month,High Risk,4,1,1,1203.0,1203.0,1
0365-GXEZS,18,13-24 Months,78.2,High,1468.75,Month-to-month,High Risk,2,1,1,938.4000000000001,0.0,0
0082-OQIQY,29,25-48 Months,94.2,High,2607.6,Month-to-month,High Risk,3,1,1,1130.4,0.0,0
6087-MVHJH,16,13-24 Months,88.45,High,1422.1,Month-to-month,High Risk,3,1,1,1061.4,1061.4,1
4603-JANFB,1,0-12 Months,69.85,Medium,69.85,Month-to-month,High Risk,0,1,1,838.1999999999999,838.1999999999999,1
3018-TFTSU,12,0-12 Months,81.7,High,858.6,Month-to-month,High Risk,2,1,1,980.4000000000001,980.4000000000001,1
3606-SBKRY,31,25-48 Months,50.05,Medium,1523.4,One year,Moderate Risk,3,0,0,600.5999999999999,0.0,0
4806-KEXQR,4,0-12 Months,79.9,High,324.3,Month-to-month,High Risk,1,1,1,958.8000000000001,958.8000000000001,1
0667-NSRGI,48,25-48 Months,69.55,Medium,3435.6,One year,Moderate Risk,4,0,0,834.5999999999999,0.0,0
7083-YNSKY,15,13-24 Months,25.4,Low,399.6,Month-to-month,High Risk,1,0,1,304.79999999999995,304.79999999999995,1
6893-ODYYE,50,49+ Months,90.1,High,4549.45,One year,Moderate Risk,4,1,0,1081.1999999999998,0.0,0
8242-JSVBO,7,0-12 Months,44.65,Medium,322.5,Month-to-month,High Risk,0,0,1,535.8,0.0,0
2479-BRAMR,41,25-48 Months,83.75,High,3273.55,Month-to-month,High Risk,3,1,1,1005.0,1005.0,1
9541-ZPSEA,68,49+ Months,80.35,High,5375.15,Two year,Low Risk,2,1,0,964.1999999999999,0.0,0
2665-NPTGL,26,25-48 Months,98.1,High,2510.7,Month-to-month,High Risk,4,1,1,1177.1999999999998,0.0,0
1139-WUOAH,57,49+ Months,53.35,Medium,3090.05,Two year,Low Risk,4,0,0,640.2,0.0,0
4693-VWVBO,3,0-12 Months,19.55,Low,61.05,Month-to-month,High Risk,0,0,1,234.60000000000002,0.0,0
7434-SHXLS,1,0-12 Months,20.9,Low,20.9,Month-to-month,High Risk,0,0,1,250.79999999999998,250.79999999999998,1
6937-GCDGQ,19,13-24 Months,48.95,Medium,955.6,One year,Moderate Risk,1,0,0,587.4000000000001,0.0,0
0988-JRWWP,3,0-12 Months,54.2,Medium,140.4,Month-to-month,High Risk,1,0,1,650.4000000000001,0.0,0
5075-JSDKI,59,49+ Months,24.45,Low,1493.1,Two year,Low Risk,1,0,0,293.4,0.0,0
7908-QCBCA,1,0-12 Months,69.4,Medium,69.4,Month-to-month,High Risk,0,1,1,832.8000000000001,832.8000000000001,1
8644-XYTSV,42,25-48 Months,40.15,Medium,1626.05,Month-to-month,High Risk,2,0,1,481.79999999999995,0.0,0
6711-FLDFB,7,0-12 Months,74.9,High,541.15,Month-to-month,High Risk,1,1,1,898.8000000000001,898.8000000000001,1
3873-WOSBC,67,49+ Months,25.6,Low,1784.9,Two year,Low Risk,1,0,0,307.20000000000005,0.0,0
7465-ZZRVX,1,0-12 Months,70.35,High,70.35,Month-to-month,High Risk,0,1,1,844.1999999999999,0.0,0
7975-JMZNT,66,49+ Months,91.7,High,6075.9,Two year,Low Risk,7,0,0,1100.4,0.0,0
7251-XFOIL,61,49+ Months,89.2,High,5500.6,Month-to-month,High Risk,3,1,1,1070.4,0.0,0
4116-IQRFR,4,0-12 Months,24.1,Low,73.1,One year,Moderate Risk,1,0,0,289.20000000000005,0.0,0
3714-JTVOV,42,25-48 Months,74.15,High,3229.4,Month-to-month,High Risk,1,1,1,889.8000000000001,889.8000000000001,1
8259-DZLIZ,64,49+ Months,53.85,Medium,3399.85,One year,Moderate Risk,2,0,0,646.2,0.0,0
0442-ZXKVS,54,49+ Months,115.6,Very High,6431.05,One year,Moderate Risk,7,1,0,1387.1999999999998,0.0,0
7853-WNZSY,1,0-12 Months,19.75,Low,19.75,Month-to-month,High Risk,0,0,1,237.0,0.0,0
3120-FAZKD,54,49+ Months,24.05,Low,1230.9,Two year,Low Risk,1,0,0,288.6,0.0,0
8606-OEGQZ,18,13-24 Months,25.3,Low,454.65,Two year,Low Risk,1,0,0,303.6,0.0,0
0225-ZORZP,3,0-12 Months,84.3,High,235.05,Month-to-month,High Risk,2,1,1,1011.5999999999999,0.0,0
4702-IOQDC,1,0-12 Months,70.1,High,70.1,Month-to-month,High Risk,0,1,1,841.1999999999999,841.1999999999999,1
9489-JMTTN,72,49+ Months,89.75,High,6595.9,Two year,Low Risk,7,0,0,1077.0,0.0,0
0575-CUQOV,60,49+ Months,97.95,High,5867.0,One year,Moderate Risk,4,1,0,1175.4,0.0,0
0967-BMLBD,11,0-12 Months,20.0,Low,196.35,One year,Moderate Risk,0,0,0,240.0,0.0,0
6178-KFNHS,12,0-12 Months,78.3,High,909.25,Month-to-month,High Risk,2,1,1,939.5999999999999,939.5999999999999,1
2830-LEWOA,61,49+ Months,103.9,Very High,6449.15,One year,Moderate Risk,5,1,0,1246.8000000000002,0.0,0
5006-MXVRN,39,25-48 Months,20.7,Low,762.45,Two year,Low Risk,0,0,0,248.39999999999998,0.0,0
1264-BYWMS,55,49+ Months,96.8,High,5283.95,Month-to-month,High Risk,3,1,1,1161.6,1161.6,1
9658-WYUFB,17,13-24 Months,94.4,High,1617.5,Month-to-month,High Risk,4,1,1,1132.8000000000002,1132.8000000000002,1
8327-WKMIE,37,25-48 Months,20.15,Low,785.75,One year,Moderate Risk,0,0,0,241.79999999999998,0.0,0
6917-FIJHC,72,49+ Months,26.0,Low,1776.0,Two year,Low Risk,1,0,0,312.0,0.0,0
5329-KRDTM,72,49+ Months,77.35,High,5396.25,Two year,Low Risk,5,0,0,928.1999999999999,0.0,0
7797-EJMDP,8,0-12 Months,66.05,Medium,574.5,Month-to-month,High Risk,3,0,1,792.5999999999999,0.0,0
3530-VWVGU,22,13-24 Months,19.9,Low,400.3,Month-to-month,High Risk,0,0,1,238.79999999999998,0.0,0
2013-SGDXK,1,0-12 Months,84.3,High,84.3,Month-to-month,High Risk,2,1,1,1011.5999999999999,1011.5999999999999,1
6368-NWMCE,38,25-48 Months,68.15,Medium,2656.3,Month-to-month,High Risk,4,0,1,817.8000000000001,0.0,0
3633-CDBUW,17,13-24 Months,80.85,High,1445.95,One year,Moderate Risk,5,0,0,970.1999999999999,0.0,0
0707-HOVVN,70,49+ Months,75.5,High,5212.65,Two year,Low Risk,5,0,0,906.0,0.0,0
8580-QVLOC,72,49+ Months,92.45,High,6440.25,Two year,Low Risk,7,0,0,1109.4,1109.4,1
3956-MGXOG,28,25-48 Months,80.6,High,2244.95,Month-to-month,High Risk,1,1,1,967.1999999999999,0.0,0
9274-UARKJ,15,13-24 Months,83.2,High,1130.0,Month-to-month,High Risk,2,1,1,998.4000000000001,0.0,0
4077-HWUYD,72,49+ Months,87.55,High,6463.15,Two year,Low Risk,7,0,0,1050.6,0.0,0
2012-NWRPA,11,0-12 Months,99.55,High,1131.2,Month-to-month,High Risk,4,1,1,1194.6,1194.6,1
8808-ELEHO,8,0-12 Months,81.25,High,585.95,Month-to-month,High Risk,2,1,1,975.0,975.0,1
0103-CSITQ,57,49+ Months,109.4,Very High,6252.7,One year,Moderate Risk,6,1,0,1312.8000000000002,0.0,0
3506-LCJDC,1,0-12 Months,19.95,Low,19.95,Month-to-month,High Risk,0,0,1,239.39999999999998,239.39999999999998,1
8671-KKKOS,46,25-48 Months,45.55,Medium,2062.15,Month-to-month,High Risk,3,0,1,546.5999999999999,0.0,0
7305-ZWMAJ,30,25-48 Months,20.7,Low,587.1,One year,Moderate Risk,0,0,0,248.39999999999998,0.0,0
9518-XXBXE,10,0-12 Months,75.3,High,720.45,Month-to-month,High Risk,1,1,1,903.5999999999999,0.0,0
3934-HXCFZ,23,13-24 Months,99.25,High,2186.4,Month-to-month,High Risk,5,1,1,1191.0,1191.0,1
6578-KRMAW,32,25-48 Months,93.4,High,2979.3,Month-to-month,High Risk,4,1,1,1120.8000000000002,0.0,0
4860-IJUDE,13,13-24 Months,73.75,High,956.65,Month-to-month,High Risk,1,1,1,885.0,0.0,0
7666-WKRON,39,25-48 Months,80.45,High,3201.55,Two year,Low Risk,2,1,0,965.4000000000001,965.4000000000001,1
9688-YGXVR,44,25-48 Months,88.15,High,3973.2,Month-to-month,High Risk,3,1,1,1057.8000000000002,0.0,0
0423-UDIJQ,9,0-12 Months,49.2,Medium,447.9,Month-to-month,High Risk,1,0,1,590.4000000000001,0.0,0
1945-XISKS,67,49+ Months,19.65,Low,1335.2,Two year,Low Risk,0,0,0,235.79999999999998,0.0,0
4910-AQFFX,9,0-12 Months,79.35,High,661.25,Month-to-month,High Risk,2,1,1,952.1999999999999,952.1999999999999,1
2154-KVJFF,15,13-24 Months,79.75,High,1111.85,Month-to-month,High Risk,2,1,1,957.0,957.0,1
5360-LJCNJ,71,49+ Months,105.15,Very High,7555.0,Two year,Low Risk,5,1,0,1261.8000000000002,0.0,0
2607-FBDFF,1,0-12 Months,49.0,Medium,49.0,Month-to-month,High Risk,1,0,1,588.0,0.0,0
9647-ERGBE,30,25-48 Months,100.05,Very High,3046.15,Month-to-month,High Risk,4,1,1,1200.6,1200.6,1
3428-XZMAZ,1,0-12 Months,69.35,Medium,69.35,Month-to-month,High Risk,0,1,1,832.1999999999999,832.1999999999999,1
1100-DDVRV,17,13-24 Months,49.8,Medium,836.35,Month-to-month,High Risk,3,0,1,597.5999999999999,0.0,0
0378-TOVMS,3,0-12 Months,85.8,High,272.2,Month-to-month,High Risk,2,1,1,1029.6,1029.6,1
4355-HBJHH,67,49+ Months,79.7,High,5293.4,Two year,Low Risk,5,0,0,956.4000000000001,956.4000000000001,1
6728-WYQBC,1,0-12 Months,20.95,Low,20.95,Month-to-month,High Risk,0,0,1,251.39999999999998,0.0,0
9058-CBREO,1,0-12 Months,50.55,Medium,50.55,Month-to-month,High Risk,1,0,1,606.5999999999999,606.5999999999999,1
9029-FEGVJ,32,25-48 Months,79.3,High,2570.0,Month-to-month,High Risk,2,1,1,951.5999999999999,0.0,0
7216-KAOID,41,25-48 Months,19.5,Low,798.2,One year,Moderate Risk,0,0,0,234.0,0.0,0
0318-QUUOB,1,0-12 Months,80.55,High,80.55,Month-to-month,High Risk,1,1,1,966.5999999999999,966.5999999999999,1
6145-NNPNO,1,0-12 Months,44.15,Medium,44.15,Month-to-month,High Risk,0,0,1,529.8,0.0,0
5520-FVEWJ,12,0-12 Months,84.5,High,916.9,Month-to-month,High Risk,3,1,1,1014.0,1014.0,1
5339-TJFEK,62,49+ Months,105.5,Very High,6487.2,Month-to-month,High Risk,5,1,1,1266.0,0.0,0
5572-ZDXHY,22,13-24 Months,84.3,High,1855.65,Month-to-month,High Risk,2,1,1,1011.5999999999999,1011.5999999999999,1
2074-GUHPQ,17,13-24 Months,92.7,High,1556.85,Month-to-month,High Risk,4,1,1,1112.4,0.0,0
4625-XMOYM,72,49+ Months,26.25,Low,1988.05,Two year,Low Risk,1,0,0,315.0,0.0,0
5827-MWCZK,56,49+ Months,96.95,High,5432.2,Month-to-month,High Risk,4,1,1,1163.4,0.0,0
1385-TQOZW,9,0-12 Months,20.45,Low,147.55,Month-to-month,High Risk,0,0,1,245.39999999999998,0.0,0
5914-XRFQB,72,49+ Months,115.8,Very High,8424.9,Two year,Low Risk,7,1,0,1389.6,0.0,0
4329-YPDDQ,20,13-24 Months,108.2,Very High,2203.7,Month-to-month,High Risk,6,1,1,1298.4,0.0,0
4804-NCPET,19,13-24 Months,20.2,Low,387.4,Two year,Low Risk,0,0,0,242.39999999999998,0.0,0
3750-CKVKH,2,0-12 Months,67.75,Medium,116.65,Month-to-month,High Risk,0,1,1,813.0,813.0,1
5944-UGLLK,53,49+ Months,54.9,Medium,3045.75,One year,Moderate Risk,4,0,0,658.8,0.0,0
8063-GBATB,27,25-48 Months,85.25,High,2287.25,Month-to-month,High Risk,2,1,1,1023.0,1023.0,1
7787-BNTZM,6,0-12 Months,20.15,Low,130.5,Month-to-month,High Risk,0,0,1,241.79999999999998,0.0,0
2252-ISRNH,9,0-12 Months,90.35,High,767.9,One year,Moderate Risk,3,1,0,1084.1999999999998,0.0,0
9415-TPKRV,8,0-12 Months,55.75,Medium,446.8,Month-to-month,High Risk,2,0,1,669.0,0.0,0
5322-TEUJK,71,49+ Months,114.6,Very High,8100.25,Two year,Low Risk,7,1,0,1375.1999999999998,0.0,0
4547-KQRTM,10,0-12 Months,80.05,High,830.7,Month-to-month,High Risk,2,1,1,960.5999999999999,960.5999999999999,1
4877-EVATK,1,0-12 Months,20.0,Low,20.0,Month-to-month,High Risk,0,0,1,240.0,240.0,1
1866-DIOQZ,71,49+ Months,66.8,Medium,4689.15,One year,Moderate Risk,6,0,0,801.5999999999999,0.0,0
8375-KVTHK,68,49+ Months,100.3,Very High,6754.35,One year,Moderate Risk,4,1,0,1203.6,0.0,0
2697-NQBPF,34,25-48 Months,105.35,Very High,3540.65,Month-to-month,High Risk,5,1,1,1264.1999999999998,0.0,0
3709-OIJEA,26,25-48 Months,85.2,High,2184.6,One year,Moderate Risk,3,1,0,1022.4000000000001,0.0,0
7639-SUPCW,22,13-24 Months,48.8,Medium,1054.6,Month-to-month,High Risk,1,0,1,585.5999999999999,585.5999999999999,1
1386-ZIKUV,7,0-12 Months,18.95,Low,130.55,Month-to-month,High Risk,0,0,1,227.39999999999998,0.0,0
0599-XNYDO,20,13-24 Months,69.8,Medium,1540.35,Month-to-month,High Risk,0,1,1,837.5999999999999,0.0,0
6377-WHAOX,60,49+ Months,106.15,Very High,6411.25,Month-to-month,High Risk,5,1,1,1273.8000000000002,0.0,0
6855-VLGOS,72,49+ Months,20.55,Low,1432.55,Two year,Low Risk,0,0,0,246.60000000000002,0.0,0
8999-XXGNS,72,49+ Months,105.75,Very High,7629.85,One year,Moderate Risk,5,1,0,1269.0,0.0,0
8746-OQQRW,4,0-12 Months,25.25,Low,101.9,Month-to-month,High Risk,1,0,1,303.0,0.0,0
3181-MIZBN,16,13-24 Months,19.75,Low,313.4,Month-to-month,High Risk,0,0,1,237.0,0.0,0
0471-ARVMX,62,49+ Months,104.85,Very High,6312.9,One year,Moderate Risk,5,1,0,1258.1999999999998,0.0,0
7766-CLTIC,10,0-12 Months,60.95,Medium,629.55,Month-to-month,High Risk,2,0,1,731.4000000000001,0.0,0
5650-YLIBA,31,25-48 Months,81.15,High,2640.55,Month-to-month,High Risk,2,1,1,973.8000000000001,0.0,0
0825-CPPQH,71,49+ Months,19.1,Low,1372.45,Two year,Low Risk,0,0,0,229.20000000000002,0.0,0
9084-OAYKL,58,49+ Months,20.8,Low,1212.25,Two year,Low Risk,0,0,0,249.60000000000002,0.0,0
6122-LJADA,70,49+ Months,90.15,High,6237.05,Two year,Low Risk,7,0,0,1081.8000000000002,0.0,0
2400-XIWIO,71,49+ Months,90.1,High,6310.9,Two year,Low Risk,7,0,0,1081.1999999999998,0.0,0
7524-VRLPL,69,49+ Months,74.1,High,5031.0,Two year,Low Risk,5,0,0,889.1999999999999,0.0,0
1069-XAIEM,1,0-12 Months,85.05,High,85.05,Month-to-month,High Risk,2,1,1,1020.5999999999999,1020.5999999999999,1
7569-NMZYQ,72,49+ Months,118.75,Very High,8672.45,Two year,Low Risk,7,1,0,1425.0,0.0,0
5201-USSQZ,26,25-48 Months,85.9,High,2196.45,Month-to-month,High Risk,2,1,1,1030.8000000000002,0.0,0
2105-PHWON,33,25-48 Months,95.0,High,3008.15,Month-to-month,High Risk,4,1,1,1140.0,0.0,0
1494-EJZDW,10,0-12 Months,20.15,Low,220.8,Two year,Low Risk,0,0,0,241.79999999999998,0.0,0
4884-TVUQF,57,49+ Months,101.3,Very High,5779.6,Two year,Low Risk,5,1,0,1215.6,0.0,0
8003-EWNDZ,10,0-12 Months,21.2,Low,222.65,Month-to-month,High Risk,0,0,1,254.39999999999998,0.0,0
1897-RCFUM,39,25-48 Months,24.2,Low,914.6,One year,Moderate Risk,1,0,0,290.4,0.0,0
9256-JTBNZ,11,0-12 Months,20.3,Low,246.3,Month-to-month,High Risk,0,0,1,243.60000000000002,0.0,0
4658-HCOHW,21,13-24 Months,102.8,Very High,2110.15,Month-to-month,High Risk,5,1,1,1233.6,1233.6,1
2211-RMNHO,68,49+ Months,85.3,High,5560.0,Two year,Low Risk,6,0,0,1023.5999999999999,0.0,0
2432-TFSMK,18,13-24 Months,89.6,High,1633.0,One year,Moderate Risk,3,1,0,1075.1999999999998,0.0,0
3440-JPSCL,6,0-12 Months,99.95,High,547.65,Month-to-month,High Risk,4,1,1,1199.4,1199.4,1
4929-ROART,18,13-24 Months,56.25,Medium,969.85,Month-to-month,High Risk,2,0,1,675.0,0.0,0
1834-ABKHQ,52,49+ Months,50.95,Medium,2610.65,One year,Moderate Risk,1,0,0,611.4000000000001,0.0,0
1741-WTPON,56,49+ Months,115.85,Very High,6567.9,Two year,Low Risk,7,1,0,1390.1999999999998,0.0,0
3932-IJWDZ,45,25-48 Months,103.65,Very High,4747.85,Month-to-month,High Risk,5,1,1,1243.8000000000002,0.0,0
1240-HCBOH,67,49+ Months,26.1,Low,1759.55,Two year,Low Risk,1,0,0,313.20000000000005,0.0,0
3594-KADLU,3,0-12 Months,35.1,Medium,101.1,Month-to-month,High Risk,2,0,1,421.20000000000005,0.0,0
8065-BVEPF,65,49+ Months,99.1,High,6496.15,Month-to-month,High Risk,4,1,1,1189.1999999999998,0.0,0
3796-ENZGF,63,49+ Months,67.25,Medium,4234.15,Two year,Low Risk,4,0,0,807.0,0.0,0
1734-ZMNTZ,11,0-12 Months,25.0,Low,300.7,Two year,Low Risk,1,0,0,300.0,0.0,0
2853-CWQFQ,1,0-12 Months,59.55,Medium,59.55,Month-to-month,High Risk,2,0,1,714.5999999999999,0.0,0
0813-TAXXS,55,49+ Months,77.8,High,4323.35,Two year,Low Risk,4,0,0,933.5999999999999,0.0,0
2519-TWKFS,25,25-48 Months,55.1,Medium,1466.1,One year,Moderate Risk,2,0,0,661.2,0.0,0
2889-FPWRM,72,49+ Months,117.8,Very High,8684.8,One year,Moderate Risk,7,1,0,1413.6,1413.6,1
0626-QXNGV,72,49+ Months,24.15,Low,1776.45,Two year,Low Risk,1,0,0,289.79999999999995,0.0,0
6723-CEGQI,65,49+ Months,45.25,Medium,2933.95,Two year,Low Risk,3,0,0,543.0,0.0,0
6987-XQSJT,54,49+ Months,79.5,High,4370.25,Month-to-month,High Risk,2,1,1,954.0,954.0,1
4732-RRJZC,7,0-12 Months,20.25,Low,144.35,Month-to-month,High Risk,0,0,1,243.0,0.0,0
9499-XPZXM,72,49+ Months,64.75,Medium,4804.75,Two year,Low Risk,4,0,0,777.0,0.0,0
4338-EYCER,21,13-24 Months,54.6,Medium,1125.2,Month-to-month,High Risk,1,0,1,655.2,0.0,0
