customerID,Contract,tenure,MonthlyCharges,estimated_annual_revenue,predicted_churn_probability,predicted_risk_band,predicted_revenue_at_risk,retention_priority_score,priority_tier,customer_value_band,recommended_offer_type,retention_action
7315-WYOAW,Month-to-month,13,100.75,1209.0,0.526904946405477,High,637.03,637.03,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5712-PTIWW,Month-to-month,2,79.85,958.2,0.6646258123658837,High,636.84,636.84,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3452-GWUIN,Month-to-month,19,94.95,1139.4,0.558845512777716,High,636.75,636.75,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9919-KNPOO,Month-to-month,21,94.3,1131.6,0.5626868956880833,High,636.74,636.74,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0940-OUQEC,Month-to-month,10,80.7,968.4,0.6571780243265913,High,636.41,636.41,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9334-GWGOW,Month-to-month,7,74.85,898.1999999999999,0.7078576832241328,High,635.8,635.8,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7409-KIUTL,Month-to-month,1,71.0,852.0,0.7462447627486972,High,635.8,635.8,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3685-YLCMQ,One year,58,104.65,1255.8000000000002,0.5059712069395608,High,635.4,635.4,P2,High Value,Discount / pricing support,Proactive outreach with pricing/value reinforcement
8267-ZNYVZ,One year,33,103.75,1245.0,0.5100783961019968,High,635.05,635.05,P2,High Value,Discount / pricing support,Proactive outreach with pricing/value reinforcement
9488-HGMJH,Month-to-month,1,71.15,853.8000000000001,0.743777888715823,High,635.04,635.04,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3177-LASXD,Month-to-month,1,71.35,856.1999999999999,0.7416387513085936,High,634.99,634.99,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3269-ATYWD,Month-to-month,39,95.65,1147.8000000000002,0.5531947526348311,High,634.96,634.96,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8242-SOQUO,Month-to-month,5,84.7,1016.4,0.6246676951262955,High,634.91,634.91,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2800-QQUSO,Month-to-month,42,100.3,1203.6,0.5274603641110318,High,634.85,634.85,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5129-JLPIS,Month-to-month,25,105.5,1266.0,0.5011564721897451,High,634.46,634.46,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6087-MVHJH,Month-to-month,16,88.45,1061.4,0.5977544129022777,High,634.46,634.46,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7901-TBKJX,Month-to-month,56,101.05,1212.6,0.5230047627046611,High,634.2,634.2,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1915-IOFGU,Month-to-month,1,70.5,846.0,0.7494636394366647,High,634.05,634.05,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3908-BLSYF,Month-to-month,6,83.9,1006.8,0.6288638448616289,High,633.14,633.14,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8519-IMDHU,Month-to-month,15,85.6,1027.1999999999998,0.6161659553142641,High,632.93,632.93,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8010-EZLOU,Month-to-month,15,80.2,962.4,0.65757740303477,High,632.85,632.85,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8734-DKSTZ,Month-to-month,10,85.95,1031.4,0.6135302669152894,High,632.8,632.8,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4090-KPJIP,Month-to-month,3,74.95,899.4000000000001,0.7032258128097002,High,632.48,632.48,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3143-JQEGI,Month-to-month,13,88.35,1060.1999999999998,0.5963858113505779,High,632.29,632.29,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9850-OWRHQ,Month-to-month,3,74.1,889.1999999999999,0.7108862953166928,High,632.12,632.12,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3422-LYEPQ,Month-to-month,1,71.0,852.0,0.7416344726210128,High,631.87,631.87,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9940-RHLFB,Month-to-month,1,75.3,903.6,0.6991472240195274,High,631.75,631.75,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8739-WWKDU,Month-to-month,25,89.5,1074.0,0.5881614203759343,High,631.69,631.69,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2519-FAKOD,Month-to-month,38,99.25,1191.0,0.5300174461572695,High,631.25,631.25,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1602-IJQQE,Month-to-month,4,75.35,904.2,0.6980320241716245,High,631.16,631.16,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3878-AVSOQ,Month-to-month,1,71.25,855.0,0.7377120148320517,High,630.74,630.74,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8361-LTMKD,Month-to-month,4,74.4,892.8000000000001,0.7063325997628901,High,630.61,630.61,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2371-JQHZZ,Month-to-month,24,93.0,1116.0,0.5648990132656969,High,630.43,630.43,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5914-DVBWJ,Month-to-month,18,85.45,1025.4,0.6145734852736998,High,630.18,630.18,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8040-MNRTF,Month-to-month,1,71.1,853.1999999999999,0.7382837928847948,High,629.9,629.9,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0511-JTEOY,Month-to-month,1,71.1,853.1999999999999,0.7382837928847948,High,629.9,629.9,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2876-GZYZC,Month-to-month,13,85.95,1031.4,0.6093853469717775,High,628.52,628.52,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4572-DVCGN,Month-to-month,10,80.25,963.0,0.6524739759063519,High,628.33,628.33,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7233-DRTRF,Month-to-month,63,102.4,1228.8000000000002,0.5112230486508845,High,628.19,628.19,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2154-KVJFF,Month-to-month,15,79.75,957.0,0.6563969022912258,High,628.17,628.17,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6689-TCZHQ,Month-to-month,5,78.95,947.4,0.6624213107542011,High,627.58,627.58,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6005-OBZPH,Month-to-month,26,89.15,1069.8000000000002,0.5863831881945643,High,627.31,627.31,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4759-TRPLW,Month-to-month,1,70.4,844.8000000000001,0.742206045012924,High,627.02,627.02,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5366-IJEQJ,Month-to-month,20,88.7,1064.4,0.5888304831621566,High,626.75,626.75,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4039-HEUNW,Month-to-month,36,96.5,1158.0,0.5406472525436729,High,626.07,626.07,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5043-TRZWM,Month-to-month,1,75.55,906.6,0.6903735497296963,High,625.89,625.89,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6653-CBBOM,Month-to-month,1,70.3,843.5999999999999,0.741287611351488,High,625.35,625.35,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3494-JCHRQ,Month-to-month,1,70.05,840.5999999999999,0.7433748512885905,High,624.88,624.88,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9274-CNFMO,Month-to-month,4,74.95,899.4000000000001,0.6947357628155901,High,624.85,624.85,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
1918-ZBFQJ,Month-to-month,13,79.25,951.0,0.6566199023438497,High,624.45,624.45,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5981-ITEMU,Month-to-month,40,97.1,1165.1999999999998,0.5358620543625873,High,624.39,624.39,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4702-IOQDC,Month-to-month,1,70.1,841.1999999999999,0.7418770387327644,High,624.07,624.07,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
0328-GRPMV,Month-to-month,1,70.1,841.1999999999999,0.7418770387327644,High,624.07,624.07,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5339-PXDVH,Month-to-month,4,90.65,1087.8000000000002,0.5735547413297544,High,623.91,623.91,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1197-BVMVG,Month-to-month,4,74.45,893.4000000000001,0.6983197089434632,High,623.88,623.88,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8051-HJRLT,Month-to-month,1,70.55,846.5999999999999,0.7368806762788466,High,623.84,623.84,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9133-AYJZG,Month-to-month,23,98.7,1184.4,0.5262869298368447,High,623.33,623.33,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3629-ZNKXA,Month-to-month,17,101.8,1221.6,0.510108606857525,High,623.15,623.15,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6711-FLDFB,Month-to-month,7,74.9,898.8000000000001,0.6931656481625247,High,623.02,623.02,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
6583-KQJLK,Month-to-month,15,94.65,1135.8000000000002,0.5484133613481349,High,622.89,622.89,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6140-QNRQQ,Month-to-month,1,71.55,858.5999999999999,0.7254593214772982,High,622.88,622.88,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3370-HXOPH,Month-to-month,3,76.1,913.2,0.6814882469569042,High,622.34,622.34,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9643-AVVWI,Month-to-month,3,80.0,960.0,0.6482242147952524,High,622.3,622.3,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7668-XCFYV,Month-to-month,17,92.55,1110.6,0.5602975684638114,High,622.27,622.27,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8225-BTJAU,Month-to-month,10,79.25,951.0,0.6542453136448075,High,622.19,622.19,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7831-QGOXH,Month-to-month,18,85.2,1022.4,0.6083256308274246,High,621.95,621.95,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4749-OJKQU,Month-to-month,4,75.65,907.8,0.6848685277844283,High,621.72,621.72,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1035-IPQPU,Month-to-month,63,103.5,1242.0,0.5003198824893893,High,621.4,621.4,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6000-APYLU,Month-to-month,9,80.8,969.6,0.6407129136094706,High,621.24,621.24,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6856-RAURS,Month-to-month,2,74.9,898.8000000000001,0.6899291553346204,High,620.11,620.11,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2446-PLQVO,Month-to-month,1,70.3,843.5999999999999,0.7339156609577929,High,619.13,619.13,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8903-WMRNW,Month-to-month,15,101.75,1221.0,0.5068776549286611,High,618.9,618.9,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8042-JVNFH,Month-to-month,1,71.35,856.1999999999999,0.7227711863560676,High,618.84,618.84,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5376-DEQCP,Month-to-month,1,70.6,847.1999999999999,0.7298369004350387,High,618.32,618.32,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2845-HSJCY,Month-to-month,14,87.25,1047.0,0.5900778718282053,High,617.81,617.81,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2688-BHGOG,Month-to-month,9,79.55,954.6,0.646815222877137,High,617.45,617.45,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2038-OEQZH,Month-to-month,4,86.05,1032.6,0.5978696836174268,High,617.36,617.36,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0875-CABNR,Month-to-month,10,84.6,1015.2,0.6079616898270216,High,617.2,617.2,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6390-DSAZX,Month-to-month,1,73.6,883.1999999999999,0.6987286465884837,High,617.12,617.12,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
1513-XNPPH,Month-to-month,12,89.4,1072.8000000000002,0.5749746418803559,High,616.83,616.83,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1792-UXAFY,Month-to-month,17,89.15,1069.8000000000002,0.5764937210641753,High,616.73,616.73,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9894-EZEWG,Month-to-month,1,74.3,891.5999999999999,0.691318428044328,High,616.38,616.38,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
9306-CPCBC,Month-to-month,3,74.25,891.0,0.6917150527033951,High,616.32,616.32,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5159-YFPKQ,Month-to-month,2,75.8,909.6,0.6775155688990199,High,616.27,616.27,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4910-AQFFX,Month-to-month,9,79.35,952.2,0.6469045941376788,High,615.98,615.98,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8017-LXHFA,Month-to-month,23,94.75,1137.0,0.5416549708486683,High,615.86,615.86,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8212-DJRCH,Month-to-month,5,90.35,1084.1999999999998,0.5678721733168963,High,615.69,615.69,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
3191-CSNMG,Month-to-month,3,80.7,968.4,0.6356402992555014,High,615.55,615.55,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4558-FANTW,Month-to-month,17,91.85,1102.1999999999998,0.5582994788199738,High,615.36,615.36,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0148-DCDOS,Month-to-month,25,94.7,1136.4,0.5407430862417487,High,614.5,614.5,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
8035-PWSEV,Month-to-month,6,89.25,1071.0,0.5732912780729874,High,613.99,613.99,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5364-XYIRR,Month-to-month,51,94.65,1135.8000000000002,0.540571441886324,High,613.98,613.98,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
