customerID,Contract,tenure,MonthlyCharges,estimated_annual_revenue,predicted_churn_probability,predicted_risk_band,predicted_revenue_at_risk,retention_priority_score,priority_tier,customer_value_band,recommended_offer_type,retention_action
2176-OSJUV,Two year,71,65.15,781.8000000000001,0.0178307136625839,Low,13.94,13.94,P4,Medium Value,No immediate offer,Monitor only
9348-YVOMK,Month-to-month,4,44.8,537.5999999999999,0.3932190607475441,Moderate,211.39,211.39,P3,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
8104-OSKWT,Month-to-month,12,79.8,957.6,0.4763046071586449,Moderate,456.11,456.11,P2,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
4521-YEEHE,Month-to-month,18,88.85,1066.1999999999998,0.5508922652698403,High,587.36,587.36,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
4090-KPJIP,Month-to-month,3,74.95,899.4000000000001,0.7032258128097002,High,632.48,632.48,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3786-WOVKF,One year,72,106.85,1282.1999999999998,0.1274916162072284,Low,163.47,163.47,P3,High Value,No immediate offer,Monitor only
4503-BDXBD,Month-to-month,11,74.95,899.4000000000001,0.4774517669594972,Moderate,429.42,429.42,P2,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
6086-ESGRL,Month-to-month,1,80.15,961.8,0.7753336635156453,Critical,745.72,745.72,P2,Medium Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
2592-HODOV,One year,13,19.3,231.6,0.0150333580021107,Low,3.48,3.48,P4,Standard Value,No immediate offer,Monitor only
3886-CERTZ,One year,72,109.25,1311.0,0.4086863127784497,Moderate,535.79,535.79,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
7995-ZHHNZ,One year,42,56.1,673.2,0.0348969441903406,Low,23.49,23.49,P4,Medium Value,No immediate offer,Monitor only
3824-RHKVR,Month-to-month,17,19.7,236.4,0.1176555145240725,Low,27.81,27.81,P4,Standard Value,No immediate offer,Monitor only
5816-SCGFC,Month-to-month,7,51.3,615.5999999999999,0.2529224591037383,Moderate,155.7,155.7,P3,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
5989-AXPUC,Two year,68,118.6,1423.1999999999998,0.082351231989362,Low,117.2,117.2,P4,High Value,No immediate offer,Monitor only
4979-HPRFL,Two year,56,24.15,289.79999999999995,0.0080703155216725,Low,2.34,2.34,P4,Standard Value,No immediate offer,Monitor only
8590-OHDIW,One year,38,20.3,243.6,0.0051752179669895,Low,1.26,1.26,P4,Standard Value,No immediate offer,Monitor only
8015-IHCGW,Two year,72,115.5,1386.0,0.0074371919999212,Low,10.31,10.31,P4,High Value,No immediate offer,Monitor only
2332-TODQS,One year,48,25.05,300.6,0.0294614031682509,Low,8.86,8.86,P4,Standard Value,No immediate offer,Monitor only
9278-VZKCD,Month-to-month,52,109.1,1309.1999999999998,0.2229738764031619,Low,291.92,291.92,P3,High Value,No immediate offer,Monitor only
8008-OTEZX,One year,35,19.65,235.8,0.0119676275791206,Low,2.82,2.82,P4,Standard Value,No immediate offer,Monitor only
2773-OVBPK,Two year,67,111.3,1335.6,0.1528222860728095,Low,204.11,204.11,P3,High Value,No immediate offer,Monitor only
5999-LCXAO,Month-to-month,1,29.9,358.79999999999995,0.4095926885867634,Moderate,146.96,146.96,P4,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
5206-XZZQI,Month-to-month,53,80.6,967.2,0.1104468736588548,Low,106.82,106.82,P4,Medium Value,No immediate offer,Monitor only
4803-LBYPN,Month-to-month,34,20.8,249.6,0.0456443259821556,Low,11.39,11.39,P4,Standard Value,No immediate offer,Monitor only
5759-RCVCB,Month-to-month,3,35.2,422.4,0.4633302002038572,Moderate,195.71,195.71,P3,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
6372-RFVNS,Month-to-month,1,78.8,945.6,0.8363772902036645,Critical,790.88,790.88,P1,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
2139-FQHLM,Month-to-month,19,89.95,1079.4,0.2891652762214088,Moderate,312.12,312.12,P3,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
8261-GWDBQ,Two year,60,116.05,1392.6,0.0735713871922049,Low,102.46,102.46,P4,High Value,No immediate offer,Monitor only
1093-YSWCA,Two year,11,19.55,234.6,0.0078331638673379,Low,1.84,1.84,P4,Standard Value,No immediate offer,Monitor only
8938-UMKPI,Month-to-month,47,106.4,1276.8000000000002,0.5328405709196771,High,680.33,680.33,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
0991-BRRFB,Month-to-month,18,49.4,592.8,0.3681510364311614,Moderate,218.24,218.24,P3,Standard Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
3882-IYOIJ,Two year,60,115.25,1383.0,0.0735157585089384,Low,101.67,101.67,P4,High Value,No immediate offer,Monitor only
8749-TZYEC,Two year,72,24.8,297.6,0.0064544737467602,Low,1.92,1.92,P4,Standard Value,No immediate offer,Monitor only
1755-FZQEC,One year,39,19.9,238.8,0.0016319090629533,Low,0.39,0.39,P4,Standard Value,No immediate offer,Monitor only
3115-JPJDD,One year,59,81.25,975.0,0.0361196597543919,Low,35.22,35.22,P4,Medium Value,No immediate offer,Monitor only
5600-KTXFM,Month-to-month,2,69.95,839.4000000000001,0.5185407089596391,High,435.26,435.26,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
3871-IKPYH,Month-to-month,1,69.1,829.1999999999999,0.8280396850977852,Critical,686.61,686.61,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
6319-IEJWJ,Month-to-month,20,90.2,1082.4,0.5087096647359106,High,550.63,550.63,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9025-AOMKI,Month-to-month,6,93.55,1122.6,0.851074128915187,Critical,955.42,955.42,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
6339-TBELP,Two year,71,86.4,1036.8000000000002,0.035077260246531,Low,36.37,36.37,P4,High Value,No immediate offer,Monitor only
7964-YESJC,Month-to-month,24,66.3,795.5999999999999,0.1188709189624248,Low,94.57,94.57,P4,Medium Value,No immediate offer,Monitor only
6173-GOLSU,Month-to-month,67,94.65,1135.8000000000002,0.4421981568812234,Moderate,502.25,502.25,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
5275-SQEIZ,Month-to-month,1,80.85,970.2,0.7915629762431687,Critical,767.97,767.97,P1,Medium Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
7716-YTYHG,One year,48,82.05,984.6,0.280421806493064,Moderate,276.1,276.1,P3,Medium Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
9938-ZREHM,One year,37,72.1,865.1999999999999,0.0916571231214732,Low,79.3,79.3,P4,Medium Value,No immediate offer,Monitor only
7950-XWOVN,Month-to-month,11,34.7,416.4,0.1981690686571826,Low,82.52,82.52,P4,Standard Value,No immediate offer,Monitor only
4390-KYULV,Month-to-month,3,20.55,246.6,0.2238957567327536,Low,55.21,55.21,P4,Standard Value,No immediate offer,Monitor only
4647-MUZON,Month-to-month,18,95.95,1151.4,0.5051497637536728,High,581.63,581.63,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9702-AIUJO,One year,50,44.8,537.5999999999999,0.054268115698821,Low,29.17,29.17,P4,Standard Value,No immediate offer,Monitor only
8849-PRIQJ,One year,67,109.4,1312.8000000000002,0.1506051849301381,Low,197.71,197.71,P3,High Value,No immediate offer,Monitor only
8851-RAGOV,Month-to-month,25,71.05,852.5999999999999,0.0699933185681944,Low,59.68,59.68,P4,Medium Value,No immediate offer,Monitor only
1304-NECVQ,Month-to-month,2,78.55,942.6,0.7609274091261289,Critical,717.25,717.25,P2,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
5396-IZEPB,Month-to-month,9,19.7,236.4,0.1086166334279108,Low,25.68,25.68,P4,Standard Value,No immediate offer,Monitor only
1729-VLAZJ,One year,10,40.25,483.0,0.0601493808102962,Low,29.05,29.05,P4,Standard Value,No immediate offer,Monitor only
8285-ABVLB,Two year,70,19.85,238.2,0.0026686563735368,Low,0.64,0.64,P4,Standard Value,No immediate offer,Monitor only
0701-TJSEF,Month-to-month,9,68.25,819.0,0.191422813925524,Low,156.78,156.78,P3,Medium Value,No immediate offer,Monitor only
5712-VBOXD,Month-to-month,4,20.15,241.8,0.1243945352984558,Low,30.08,30.08,P4,Standard Value,No immediate offer,Monitor only
6629-LADHQ,Month-to-month,2,50.95,611.4000000000001,0.3112321512415918,Moderate,190.29,190.29,P3,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
8945-GRKHX,Month-to-month,1,78.65,943.8,0.8451501508026883,Critical,797.65,797.65,P1,Medium Value,Contract conversion incentive,High-touch onboarding recovery and service review
1559-DTODC,Month-to-month,19,25.15,301.79999999999995,0.1766809764054712,Low,53.32,53.32,P4,Standard Value,No immediate offer,Monitor only
4797-MIWUM,Month-to-month,7,20.25,243.0,0.1081971174381323,Low,26.29,26.29,P4,Standard Value,No immediate offer,Monitor only
6959-UWKHF,Month-to-month,1,42.9,514.8,0.5762221560973787,High,296.64,296.64,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
8720-RQSBJ,Month-to-month,1,44.0,528.0,0.4525589884043799,Moderate,238.95,238.95,P3,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
4537-CIBHB,One year,9,20.25,243.0,0.0528736978803983,Low,12.85,12.85,P4,Standard Value,No immediate offer,Monitor only
3815-SLMEF,Month-to-month,3,34.25,411.0,0.3889118150042677,Moderate,159.84,159.84,P3,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
5154-VEKBL,Month-to-month,9,58.5,702.0,0.3712297981151571,Moderate,260.6,260.6,P3,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
4324-AHJKS,Month-to-month,5,55.8,669.5999999999999,0.1897087941546606,Low,127.03,127.03,P4,Medium Value,No immediate offer,Monitor only
4355-CVPVS,One year,56,88.9,1066.8000000000002,0.1396169767180126,Low,148.94,148.94,P4,High Value,No immediate offer,Monitor only
4495-LHSSK,Month-to-month,18,57.65,691.8,0.15874664588254,Low,109.82,109.82,P4,Medium Value,No immediate offer,Monitor only
5655-JSMZM,Month-to-month,49,96.2,1154.4,0.6700788637311041,High,773.54,773.54,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
5915-ANOEI,Two year,70,79.15,949.8,0.0219175822684668,Low,20.82,20.82,P4,Medium Value,No immediate offer,Monitor only
9861-PDSZP,Two year,72,108.05,1296.6,0.0763768880591868,Low,99.03,99.03,P4,High Value,No immediate offer,Monitor only
4505-EXZHB,Month-to-month,6,74.4,892.8000000000001,0.556989977189132,High,497.28,497.28,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
7225-CBZPL,Month-to-month,17,94.8,1137.6,0.5642226265729882,High,641.86,641.86,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6704-UTUKK,Month-to-month,29,45.9,550.8,0.2231617757144263,Low,122.92,122.92,P4,Standard Value,No immediate offer,Monitor only
4587-VVTOX,Month-to-month,6,105.3,1263.6,0.7343557003576114,High,927.93,927.93,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
2019-HDCZY,Two year,63,102.6,1231.1999999999998,0.1277242486494324,Low,157.25,157.25,P3,High Value,No immediate offer,Monitor only
4652-NNHNY,Month-to-month,16,73.85,886.1999999999999,0.4969624144834645,Moderate,440.41,440.41,P2,Medium Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
8788-DOXSU,One year,59,61.35,736.2,0.0892317976460232,Low,65.69,65.69,P4,Medium Value,No immediate offer,Monitor only
7404-JLKQG,Month-to-month,3,57.55,690.5999999999999,0.4109615663919512,Moderate,283.81,283.81,P3,Medium Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
7421-ZLUPA,Month-to-month,8,29.25,351.0,0.2517241253339319,Moderate,88.36,88.36,P4,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
8972-HJWNV,Month-to-month,7,84.55,1014.6,0.8221610963400203,Critical,834.16,834.16,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
3274-NSDWE,Two year,68,19.6,235.2,0.0068324369188337,Low,1.61,1.61,P4,Standard Value,No immediate offer,Monitor only
2632-IVXVF,Two year,68,111.75,1341.0,0.1095622192808201,Low,146.92,146.92,P4,High Value,No immediate offer,Monitor only
3692-JHONH,One year,52,106.5,1278.0,0.2374157540191216,Low,303.42,303.42,P3,High Value,No immediate offer,Monitor only
8915-NNTRC,Two year,72,107.7,1292.4,0.0434536381788392,Low,56.16,56.16,P4,High Value,No immediate offer,Monitor only
5914-GXMDA,One year,32,19.3,231.6,0.0068590599203284,Low,1.59,1.59,P4,Standard Value,No immediate offer,Monitor only
7463-IFMQU,Two year,72,20.05,240.6,0.0011057339717686,Low,0.27,0.27,P4,Standard Value,No immediate offer,Monitor only
2920-RNCEZ,Month-to-month,1,69.95,839.4000000000001,0.6680170990650504,High,560.73,560.73,P2,Medium Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
2541-YGPKE,One year,42,63.7,764.4000000000001,0.0944156528165335,Low,72.17,72.17,P4,Medium Value,No immediate offer,Monitor only
8515-OCTJS,Two year,25,24.75,297.0,0.2111423012524404,Low,62.71,62.71,P4,Standard Value,No immediate offer,Monitor only
5382-TEMLV,Month-to-month,45,50.9,610.8,0.0953520030616226,Low,58.24,58.24,P4,Medium Value,No immediate offer,Monitor only
3441-CGZJH,One year,43,60.4,724.8,0.0583894419989736,Low,42.32,42.32,P4,Medium Value,No immediate offer,Monitor only
9592-ERDKV,One year,37,79.25,951.0,0.0867175451251694,Low,82.47,82.47,P4,Medium Value,No immediate offer,Monitor only
2860-RANUS,Month-to-month,20,85.8,1029.6,0.4853393842672495,Moderate,499.71,499.71,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
5261-QSHQM,Month-to-month,4,24.45,293.4,0.5063607069892924,High,148.57,148.57,P4,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
4778-IZARL,Two year,63,110.1,1321.1999999999998,0.124546094897557,Low,164.55,164.55,P3,High Value,No immediate offer,Monitor only
0432-CAJZV,Month-to-month,3,90.7,1088.4,0.6385457837475067,High,694.99,694.99,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
7008-LZVOZ,Two year,66,25.3,303.6,0.0107529930434345,Low,3.26,3.26,P4,Standard Value,No immediate offer,Monitor only
8868-WOZGU,Month-to-month,28,105.7,1268.4,0.639583218600078,High,811.25,811.25,P1,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1200-TUZHR,Month-to-month,8,85.2,1022.4,0.6938930278372542,High,709.44,709.44,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
9365-CSLBQ,Two year,71,24.35,292.20000000000005,0.0051989727165796,Low,1.52,1.52,P4,Standard Value,No immediate offer,Monitor only
1334-FJSVR,Month-to-month,1,24.25,291.0,0.5877945281567052,High,171.05,171.05,P3,Standard Value,No immediate offer,Offer discount or bundle upgrade to reduce churn risk
5884-FBCTL,Two year,72,25.1,301.20000000000005,0.0009860335575831,Low,0.3,0.3,P4,Standard Value,No immediate offer,Monitor only
7130-CTCUS,Month-to-month,16,54.55,654.5999999999999,0.2493061281113947,Low,163.2,163.2,P3,Medium Value,No immediate offer,Monitor only
6242-FEGFD,Two year,66,96.6,1159.1999999999998,0.034317986244657,Low,39.78,39.78,P4,High Value,No immediate offer,Monitor only
7625-XCQRH,Month-to-month,11,76.5,918.0,0.5826788045937545,High,534.9,534.9,P2,Medium Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
6194-HBGQN,One year,51,81.15,973.8,0.0751534611283847,Low,73.18,73.18,P4,Medium Value,No immediate offer,Monitor only
7634-WSWDB,Month-to-month,8,38.5,462.0,0.3234740602558544,Moderate,149.45,149.45,P4,Standard Value,Customer education / support touchpoint,Send onboarding reinforcement and support check-in
6986-IXNDM,Month-to-month,14,92.9,1114.8000000000002,0.5770833877866443,High,643.33,643.33,P2,High Value,Discount / pricing support,Offer discount or bundle upgrade to reduce churn risk
1731-TVIUK,Month-to-month,4,93.5,1122.0,0.7501453471301684,Critical,841.66,841.66,P1,High Value,Contract conversion incentive,Immediate retention outreach with contract conversion incentive
2987-BJXIK,Two year,70,84.7,1016.4,0.0092797169104125,Low,9.43,9.43,P4,High Value,No immediate offer,Monitor only
9769-TSBZE,Two year,70,66.0,792.0,0.0447262238206472,Low,35.42,35.42,P4,Medium Value,No immediate offer,Monitor only
0406-BPDVR,One year,54,101.5,1218.0,0.3433164364540801,Moderate,418.16,418.16,P2,High Value,Customer education / support touchpoint,Monitor and enroll in nurture retention journey
