gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_flag,OnlineSecurity_flag,OnlineBackup_flag,DeviceProtection_flag,TechSupport_flag,StreamingTV_flag,StreamingMovies_flag,service_count,has_fiber,is_month_to_month,is_senior,avg_revenue_per_month,estimated_annual_revenue,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_band_13-24 Months,tenure_band_25-48 Months,tenure_band_49+ Months,monthly_charge_band_Low,monthly_charge_band_Medium,monthly_charge_band_Very High,contract_risk_band_Low Risk,contract_risk_band_Moderate Risk,target_churn
1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.3,28.3,0,0,0,0,0,0,0,0,0,0,0,14.15,231.60000000000002,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
1,0,0,0,6,1,0,0,0,0,0,0,0,1,69.1,435.0,0,0,0,0,0,0,0,0,1,1,0,72.5,829.1999999999999,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,0,26,1,0,0,0,0,0,1,1,1,91.25,2351.8,0,0,0,0,0,1,1,2,1,1,1,90.45384615384616,1095.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,9,1,0,0,0,0,0,0,0,0,20.25,186.15,0,0,0,0,0,0,0,0,0,1,0,20.683333333333334,243.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,0,8,1,0,0,1,1,0,0,0,1,54.75,445.85,0,0,1,1,0,0,0,2,0,1,0,55.73125,657.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,12,1,0,0,0,0,0,1,0,1,81.45,912.0,0,0,0,0,0,1,0,1,1,1,0,76.0,977.4000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15,1,1,0,0,0,0,0,0,1,49.1,679.55,1,0,0,0,0,0,0,1,0,1,0,45.30333333333333,589.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,0,1,0,43,1,1,1,0,1,0,1,1,1,80.2,3581.6,1,1,0,1,0,1,1,5,0,0,0,83.29302325581395,962.4000000000001,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,42,1,1,0,0,0,1,1,1,1,100.3,4222.95,1,0,0,0,1,1,1,4,1,1,0,100.54642857142856,1203.6,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,0,0,0,31,1,1,1,0,1,1,0,0,0,65.25,1994.3,1,1,0,1,1,0,0,4,0,1,0,64.33225806451613,783.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0,0,1,66,1,1,1,0,1,1,0,0,1,90.95,5930.05,1,1,0,1,1,0,0,4,1,0,0,89.84924242424243,1091.4,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,18,1,1,0,1,0,1,0,0,1,85.45,1505.85,1,0,1,0,1,0,0,3,1,1,1,83.65833333333333,1025.4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.0,20.0,0,0,0,0,0,0,0,0,0,1,0,20.0,240.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,0,61,1,1,0,1,0,1,1,0,1,94.1,5638.3,1,0,1,0,1,1,0,4,1,0,0,92.43114754098362,1129.1999999999998,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1,0,0,0,10,1,1,0,1,0,0,0,0,0,79.85,797.25,1,0,1,0,0,0,0,2,1,1,0,79.725,958.1999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,1,0,0,0,0,0,0,0,1,71.65,71.65,0,0,0,0,0,0,0,0,1,1,1,71.65,859.8000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,18,1,0,0,1,0,0,0,0,1,73.55,1359.45,0,0,1,0,0,0,0,1,1,1,1,75.525,882.5999999999999,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,1,0,24,1,1,0,1,1,0,1,1,1,104.65,2542.45,1,0,1,1,0,1,1,5,1,1,0,105.93541666666665,1255.8000000000002,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
0,0,1,1,3,1,0,0,0,0,0,0,0,0,19.3,54.7,0,0,0,0,0,0,0,0,0,1,0,18.233333333333334,231.60000000000002,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,50,1,0,0,0,0,0,0,0,0,20.15,989.05,0,0,0,0,0,0,0,0,0,0,0,19.781,241.79999999999998,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,44.55,44.55,0,0,0,0,0,0,0,0,0,1,0,44.55,534.5999999999999,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,2,1,0,1,0,0,1,0,0,1,54.45,87.3,0,1,0,0,1,0,0,2,0,1,0,43.65,653.4000000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,17,1,0,0,0,0,0,0,0,1,19.65,351.55,0,0,0,0,0,0,0,0,0,0,0,20.679411764705883,235.79999999999998,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,69,1,1,0,1,1,0,1,1,1,105.0,7297.75,1,0,1,1,0,1,1,5,1,0,0,105.76449275362319,1260.0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,88.7,6301.7,1,1,1,1,1,1,1,7,0,0,0,87.52361111111111,1064.4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,3,1,1,0,0,0,0,0,0,1,74.25,210.3,1,0,0,0,0,0,0,1,1,1,0,70.10000000000001,891.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,50,1,1,1,1,1,0,0,1,1,75.15,3822.45,1,1,1,1,0,0,1,5,0,0,1,76.449,901.8000000000001,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,53,1,0,0,0,0,0,0,0,0,20.25,1048.45,0,0,0,0,0,0,0,0,0,0,0,19.782075471698114,243.0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
0,0,1,0,58,1,1,1,1,0,1,1,1,1,109.1,6393.65,1,1,1,0,1,1,1,6,1,0,0,110.2353448275862,1309.1999999999998,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1,0,0,0,46,0,0,1,0,0,0,0,0,1,30.75,1489.3,0,1,0,0,0,0,0,1,0,0,0,32.37608695652174,369.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,72,1,1,1,1,1,1,1,1,1,112.9,8061.5,1,1,1,1,1,1,1,7,1,1,1,111.96527777777777,1354.8000000000002,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,0,0,1,1,1,0,0,0,0,0,0,1,74.2,74.2,1,0,0,0,0,0,0,1,1,1,1,74.2,890.4000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,1,6,1,1,0,1,1,0,1,0,1,94.05,518.75,1,0,1,1,0,1,0,4,1,1,0,86.45833333333333,1128.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,72,1,1,1,1,1,1,0,1,0,78.85,5763.15,1,1,1,1,1,0,1,6,0,0,0,80.04374999999999,946.1999999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,4,1,0,0,0,0,0,0,1,1,55.3,238.5,0,0,0,0,0,0,1,1,0,1,0,59.625,663.5999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,52,1,0,0,0,0,0,0,0,0,19.35,1031.7,0,0,0,0,0,0,0,0,0,0,0,19.840384615384615,232.20000000000002,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0,0,25.35,0.0,1,0,0,0,0,0,0,1,0,0,0,25.35,304.20000000000005,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,20.45,34.8,0,0,0,0,0,0,0,0,0,0,0,17.4,245.39999999999998,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,1,0,65,1,0,0,0,0,0,0,0,0,19.35,1319.95,0,0,0,0,0,0,0,0,0,0,0,20.306923076923077,232.20000000000002,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,1,1,0,43,1,1,0,1,0,0,1,1,1,101.0,4388.4,1,0,1,0,0,1,1,4,1,1,1,102.05581395348837,1212.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1,0,1,0,4,1,1,0,1,0,0,1,1,1,100.2,420.2,1,0,1,0,0,1,1,4,1,1,0,105.05,1202.4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,1,1,0,25,1,1,1,0,0,0,0,1,1,89.05,2177.45,1,1,0,0,0,0,1,3,1,0,1,87.098,1068.6,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0,1,0,51,1,1,0,1,0,1,1,1,1,78.65,3950.85,1,0,1,0,1,1,1,5,0,0,0,77.46764705882353,943.8000000000001,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,12,1,1,0,0,1,0,1,1,0,74.75,827.05,1,0,0,1,0,1,1,4,0,1,0,68.92083333333333,897.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,57,1,0,1,0,0,0,1,1,1,70.1,3913.3,0,1,0,0,0,1,1,3,0,0,0,68.65438596491228,841.1999999999999,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0,1,1,24,1,0,0,0,0,0,0,0,0,19.9,533.5,0,0,0,0,0,0,0,0,0,0,0,22.229166666666668,238.79999999999998,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0
0,0,1,0,64,1,1,0,0,1,1,0,0,0,58.35,3756.45,1,0,0,1,1,0,0,3,0,0,0,58.69453125,700.2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0,0,0,4,1,0,0,1,1,1,1,1,1,105.65,443.9,0,0,1,1,1,1,1,5,1,0,0,110.975,1267.8000000000002,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
0,0,0,0,26,1,1,0,0,1,0,1,1,1,100.5,2599.95,1,0,0,1,0,1,1,4,1,1,0,99.99807692307692,1206.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,1,1,15,1,0,0,0,0,0,0,0,0,20.05,284.3,0,0,0,0,0,0,0,0,0,1,0,18.953333333333333,240.60000000000002,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1,1,1,0,64,1,1,0,0,0,0,0,0,0,25.65,1740.8,1,0,0,0,0,0,0,1,0,0,1,27.2,307.79999999999995,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1,1,1,0,36,1,1,0,1,0,0,1,1,1,96.5,3436.1,1,0,1,0,0,1,1,4,1,1,1,95.44722222222222,1158.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,1,0,27,1,1,0,0,0,0,1,1,0,95.0,2462.55,1,0,0,0,0,1,1,3,1,1,0,91.20555555555556,1140.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,1,1,0,0,0,0,0,0,0,0,70.85,70.85,0,0,0,0,0,0,0,0,1,1,1,70.85,850.1999999999999,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,35,1,1,1,0,1,1,1,1,1,85.95,3110.1,1,1,0,1,1,1,1,6,0,0,0,88.86,1031.4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
1,0,0,0,4,1,0,0,0,1,0,0,0,1,73.9,280.85,0,0,0,1,0,0,0,1,1,1,0,70.2125,886.8000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,1,8,1,0,0,0,0,0,0,0,1,45.45,411.75,0,0,0,0,0,0,0,0,0,1,0,51.46875,545.4000000000001,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,10,1,0,0,0,0,0,0,0,1,20.0,198.6,0,0,0,0,0,0,0,0,0,1,0,19.86,240.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,2,1,0,0,1,0,0,0,0,0,49.2,103.7,0,0,1,0,0,0,0,1,0,1,0,51.85,590.4000000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,58,1,1,1,1,1,0,1,1,1,109.45,6144.55,1,1,1,1,0,1,1,6,1,0,0,105.94051724137931,1313.4,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1
1,0,1,0,51,1,0,1,1,1,1,1,1,1,83.25,4089.45,0,1,1,1,1,1,1,6,0,0,0,80.18529411764706,999.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
0,0,1,1,46,1,0,0,0,0,0,0,0,1,19.25,864.2,0,0,0,0,0,0,0,0,0,0,0,18.786956521739132,231.0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.65,19.65,0,0,0,0,0,0,0,0,0,1,0,19.65,235.79999999999998,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,46,1,1,0,0,0,0,0,0,0,72.8,3249.4,1,0,0,0,0,0,0,1,1,1,0,70.63913043478261,873.5999999999999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,50,1,1,1,1,0,1,1,1,1,109.65,5405.8,1,1,1,0,1,1,1,6,1,1,0,108.116,1315.8000000000002,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,1,53,1,0,0,1,0,1,1,0,0,65.0,3363.8,0,0,1,0,1,1,0,3,0,1,0,63.46792452830189,780.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1,0,1,0,61,1,1,0,1,1,1,1,1,1,114.1,7132.15,1,0,1,1,1,1,1,6,1,1,0,116.92049180327868,1369.1999999999998,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,5,1,0,0,0,0,0,0,0,0,20.65,93.55,0,0,0,0,0,0,0,0,0,1,0,18.71,247.79999999999998,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,47,1,0,1,1,1,1,1,1,1,86.95,4138.9,0,1,1,1,1,1,1,6,0,0,0,88.06170212765957,1043.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,54,1,1,0,1,1,0,1,0,1,94.75,5121.75,1,0,1,1,0,1,0,4,1,0,0,94.84722222222223,1137.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,1,19,0,0,0,0,0,0,0,0,1,25.35,566.1,0,0,0,0,0,0,0,0,0,1,0,29.794736842105266,304.20000000000005,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,0,0,1,26,1,0,0,1,1,1,1,1,1,105.45,2715.3,0,0,1,1,1,1,1,5,1,0,0,104.4346153846154,1265.4,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
1,0,1,1,70,1,1,0,0,0,0,0,0,0,25.4,1782.05,1,0,0,0,0,0,0,1,0,0,0,25.457857142857144,304.79999999999995,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1,0,1,0,17,1,1,0,1,1,0,1,1,1,102.55,1742.5,1,0,1,1,0,1,1,5,1,1,0,102.5,1230.6,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,0,0,30,1,1,0,1,0,0,1,1,1,100.2,2983.8,1,0,1,0,0,1,1,4,1,1,0,99.46000000000001,1202.4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
0,0,0,1,1,1,1,0,0,0,0,0,0,0,24.0,24.0,1,0,0,0,0,0,0,1,0,1,0,24.0,288.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,19,1,1,0,0,0,0,0,0,0,25.6,485.9,1,0,0,0,0,0,0,1,0,0,0,25.573684210526313,307.20000000000005,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0
0,0,1,0,26,1,0,0,1,1,0,1,1,1,73.5,1905.7,0,0,1,1,0,1,1,4,0,0,0,73.29615384615384,882.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,0,1,1,21,1,0,0,1,0,0,0,0,1,74.05,1565.7,0,0,1,0,0,0,0,1,1,1,0,74.55714285714286,888.5999999999999,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,1,0,50,1,1,0,1,0,0,1,1,1,98.25,4858.7,1,0,1,0,0,1,1,4,1,0,0,97.17399999999999,1179.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,0,68,0,0,1,0,1,0,1,1,1,54.4,3723.65,0,1,0,1,0,1,1,4,0,0,0,54.75955882352941,652.8,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
1,0,0,0,3,1,1,0,0,1,0,1,1,1,101.55,298.35,1,0,0,1,0,1,1,4,1,1,0,99.45,1218.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,9,1,0,0,0,1,1,1,1,0,103.1,970.45,0,0,0,1,1,1,1,4,1,1,0,107.82777777777778,1237.1999999999998,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,1,1,51,0,0,1,0,0,1,0,0,0,34.2,1782.0,0,1,0,0,1,0,0,2,0,0,0,34.94117647058823,410.40000000000003,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0,9,1,0,0,0,0,0,0,0,1,43.75,405.7,0,0,0,0,0,0,0,0,0,1,0,45.077777777777776,525.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,1,1,1,41,1,1,0,1,1,1,1,1,1,111.95,4534.9,1,0,1,1,1,1,1,6,1,0,1,110.60731707317072,1343.4,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1
1,0,0,0,22,1,1,0,1,0,0,1,1,1,100.65,2415.95,1,0,1,0,0,1,1,4,1,1,0,109.81590909090909,1207.8000000000002,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0,0,1,1,21,0,0,1,0,1,0,1,1,1,55.95,1157.05,0,1,0,1,0,1,1,4,0,0,0,55.09761904761905,671.4000000000001,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
1,0,1,1,71,1,1,1,1,1,1,1,1,1,116.05,8297.5,1,1,1,1,1,1,1,7,1,0,0,116.86619718309859,1392.6,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.75,45.75,0,0,0,0,0,0,0,0,0,1,0,45.75,549.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,1,1,26,1,1,0,0,1,1,1,1,1,82.0,2083.1,1,0,0,1,1,1,1,5,0,0,0,80.11923076923077,984.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,71,1,1,1,1,0,1,0,0,0,65.15,4681.75,1,1,1,0,1,0,0,4,0,0,0,65.94014084507042,781.8000000000001,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
1,0,0,0,4,1,0,0,0,0,0,0,0,1,44.8,176.2,0,0,0,0,0,0,0,0,0,1,0,44.05,537.5999999999999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,12,1,1,1,0,0,0,0,0,1,79.8,1001.2,1,1,0,0,0,0,0,2,1,1,0,83.43333333333334,957.5999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,18,1,1,0,0,0,1,1,0,1,88.85,1594.75,1,0,0,0,1,1,0,3,1,1,0,88.59722222222223,1066.1999999999998,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,3,1,1,0,0,0,0,0,0,1,74.95,212.4,1,0,0,0,0,0,0,1,1,1,0,70.8,899.4000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,0,72,1,1,1,1,0,0,1,1,1,106.85,7677.4,1,1,1,0,0,1,1,5,1,0,1,106.63055555555555,1282.1999999999998,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,11,1,0,0,1,0,0,0,0,0,74.95,815.5,0,0,1,0,0,0,0,1,1,1,0,74.13636363636364,899.4000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,80.15,80.15,0,0,0,0,0,0,1,1,1,1,0,80.15,961.8000000000001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,13,1,0,0,0,0,0,0,0,0,19.3,259.65,0,0,0,0,0,0,0,0,0,0,0,19.97307692307692,231.60000000000002,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
0,0,1,0,72,1,1,0,1,1,1,1,1,1,109.25,8109.8,1,0,1,1,1,1,1,6,1,0,0,112.63611111111112,1311.0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1
1,0,1,0,42,1,1,1,0,0,0,0,0,0,56.1,2386.85,1,1,0,0,0,0,0,2,0,0,0,56.8297619047619,673.2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,17,1,0,0,0,0,0,0,0,0,19.7,340.35,0,0,0,0,0,0,0,0,0,1,0,20.02058823529412,236.39999999999998,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,1,0,0,7,1,0,0,1,0,0,0,0,1,51.3,419.35,0,0,1,0,0,0,0,1,0,1,1,59.90714285714286,615.5999999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,0,68,1,1,1,1,1,1,1,1,0,118.6,7990.05,1,1,1,1,1,1,1,7,1,0,0,117.50073529411765,1423.1999999999998,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
1,0,1,1,56,1,1,0,0,0,0,0,0,0,24.15,1402.25,1,0,0,0,0,0,0,1,0,0,0,25.040178571428573,289.79999999999995,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,0,1,1,38,1,0,0,0,0,0,0,0,0,20.3,749.35,0,0,0,0,0,0,0,0,0,0,0,19.719736842105263,243.60000000000002,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,115.5,8425.15,1,1,1,1,1,1,1,7,1,0,0,117.01597222222222,1386.0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
0,0,0,0,48,1,1,0,0,0,0,0,0,0,25.05,1171.5,1,0,0,0,0,0,0,1,0,0,0,24.40625,300.6,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,0,52,1,1,1,1,1,0,1,1,1,109.1,5647.95,1,1,1,1,0,1,1,6,1,1,1,108.61442307692307,1309.1999999999998,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,1,35,1,0,0,0,0,0,0,0,0,19.65,708.8,0,0,0,0,0,0,0,0,0,0,0,20.25142857142857,235.79999999999998,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,67,1,1,0,1,1,1,1,1,1,111.3,7567.2,1,0,1,1,1,1,1,6,1,0,0,112.94328358208955,1335.6,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,29.9,29.9,0,1,0,0,0,0,0,1,0,1,0,29.9,358.79999999999995,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,53,1,0,0,1,0,1,0,0,1,80.6,4348.1,0,0,1,0,1,0,0,2,1,1,0,82.03962264150944,967.1999999999999,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,0,1,1,34,1,0,0,0,0,0,0,0,0,20.8,635.9,0,0,0,0,0,0,0,0,0,1,0,18.70294117647059,249.60000000000002,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,1,0,0,35.2,108.95,0,0,0,0,0,1,0,1,0,1,0,36.31666666666667,422.40000000000003,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,1,0,1,1,0,0,0,0,0,1,0,0,78.8,78.8,0,0,0,0,0,1,0,1,1,1,0,78.8,945.5999999999999,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,19,1,0,0,0,1,1,1,0,0,89.95,1682.4,0,0,0,1,1,1,0,3,1,1,0,88.54736842105264,1079.4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1,1,0,60,1,1,1,1,1,1,1,1,1,116.05,6925.9,1,1,1,1,1,1,1,7,1,0,1,115.43166666666666,1392.6,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1,0,0,0,11,1,0,0,0,0,0,0,0,0,19.55,223.15,0,0,0,0,0,0,0,0,0,0,0,20.286363636363635,234.60000000000002,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,47,1,1,0,1,1,0,1,1,1,106.4,5127.95,1,0,1,1,0,1,1,5,1,1,0,109.10531914893616,1276.8000000000002,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,18,1,0,1,0,0,0,0,0,0,49.4,874.8,0,1,0,0,0,0,0,1,0,1,0,48.599999999999994,592.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
0,0,1,1,60,1,1,1,1,1,1,1,1,0,115.25,6758.45,1,1,1,1,1,1,1,7,1,0,0,112.64083333333333,1383.0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
1,0,1,0,72,1,1,0,0,0,0,0,0,0,24.8,1874.3,1,0,0,0,0,0,0,1,0,0,0,26.031944444444445,297.6,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0
1,0,0,0,39,1,0,0,0,0,0,0,0,0,19.9,791.15,0,0,0,0,0,0,0,0,0,0,0,20.285897435897436,238.79999999999998,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,1,0,59,1,0,1,0,1,0,0,0,1,81.25,4639.45,0,1,0,1,0,0,0,2,1,0,0,78.63474576271186,975.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,1,1,2,1,0,0,0,0,0,0,0,0,69.95,143.9,0,0,0,0,0,0,0,0,1,1,0,71.95,839.4000000000001,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,0,0,1,1,0,0,0,0,0,0,0,0,69.1,69.1,0,0,0,0,0,0,0,0,1,1,1,69.1,829.1999999999999,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,1,1,20,1,0,0,0,0,0,1,1,1,90.2,1776.55,0,0,0,0,0,1,1,2,1,1,0,88.8275,1082.4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,6,1,1,0,0,0,0,1,1,1,93.55,536.4,1,0,0,0,0,1,1,3,1,1,0,89.39999999999999,1122.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
